state	chamber	forecastyear	forecastmonth	forecastday	source	electionyear	jacobsonforecast	jacobsonforecastnumeric	note
"Nevada"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"New Hampshire"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"New Hampshire"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"New Jersey"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"New Jersey"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"New Mexico"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"New Mexico"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"New York"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"New York"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"North Carolina"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"North Carolina"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"North Dakota"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"North Dakota"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Ohio"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Ohio"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Oklahoma"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Oklahoma"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Oregon"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Oregon"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Pennsylvania"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Pennsylvania"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Rhode Island"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Rhode Island"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"South Carolina"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"South Carolina"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"South Dakota"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	"apparent typo in text says safe D, but is obviously safe R, according to text.  Is said to be solid R in the list at the front."
"South Dakota"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Tennessee"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Tennessee"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Texas"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Texas"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely R"	"2"	""
"Utah"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Utah"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Vermont"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Vermont"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Virginia"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Virginia"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Washington"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Washington"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"West Virginia"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"West Virginia"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Wisconsin"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Wisconsin"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Wyoming"	"senate"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Wyoming"	"house"	2010.0	8.0	5.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Alabama"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Alabama"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Alaska"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Alaska"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Arizona"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Arizona"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Arkansas"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Arkansas"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"California"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"California"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Colorado"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Colorado"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Connecticut"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Connecticut"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Delaware"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Delaware"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Florida"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Florida"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Georgia"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Georgia"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Hawaii"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Hawaii"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Idaho"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Idaho"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Illinois"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Illinois"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Indiana"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Indiana"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Iowa"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Iowa"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Kansas"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Kansas"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Kentucky"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely R"	"2"	""
"Kentucky"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Louisiana"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Louisiana"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Maine"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Maine"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Maryland"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Maryland"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Massachusetts"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Massachusetts"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Michigan"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely R"	"2"	""
"Michigan"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Minnesota"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Minnesota"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Mississippi"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Mississippi"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Missouri"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Missouri"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Montana"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely R"	"2"	""
"Montana"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Nebraska"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Non-partisan"	""	""
"Nebraska"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Unicameral legislature"	""	""
"Nevada"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Nevada"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"New Hampshire"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"New Hampshire"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"New Jersey"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"New Jersey"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"New Mexico"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"New Mexico"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"New York"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"New York"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"North Carolina"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"North Carolina"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"North Dakota"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"North Dakota"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Ohio"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Ohio"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Oklahoma"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Oklahoma"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Oregon"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Oregon"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Pennsylvania"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Pennsylvania"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Rhode Island"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Rhode Island"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"South Carolina"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"South Carolina"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"South Dakota"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	"apparent typo in text says safe D, but is obviously safe R, according to text.  Is said to be solid R in the list at the front."
"South Dakota"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	"apparent typo in text says safe D, but is obviously safe R.  The same problem existed for the state senate, and for the state senate, the front page list explicitly said it was safe R.  There is no such list for state houses, but this is obviously safe R."
"Tennessee"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely R"	"2"	""
"Tennessee"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely R"	"2"	""
"Texas"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Texas"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely R"	"2"	""
"Utah"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Utah"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Vermont"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Vermont"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Virginia"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Virginia"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
"Washington"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Washington"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"West Virginia"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"West Virginia"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Wisconsin"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Wisconsin"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Wyoming"	"senate"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Wyoming"	"house"	2010.0	9.0	29.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Alabama"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Alabama"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Alaska"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Alaska"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Arizona"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Arizona"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Arkansas"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Arkansas"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"California"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"California"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Colorado"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Colorado"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Connecticut"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Connecticut"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Delaware"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Delaware"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Florida"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Florida"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Georgia"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Georgia"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Hawaii"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Hawaii"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe D"	"7"	""
"Idaho"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Idaho"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Illinois"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Likely D"	"6"	""
"Illinois"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Indiana"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Safe R"	"1"	""
"Indiana"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean R"	"3"	""
"Iowa"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Lean D"	"5"	""
"Iowa"	"house"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"Toss-up"	"4"	""
"Kansas"	"senate"	2010.0	11.0	1.0	"hard copies sent from Louis Jacobson on October 3, 2018"	2010.0	"NO ELECTIONS"	""	""
